Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.102.24.164-10.102.24.100-39644-8080-6,10.102.24.164,39644,10.102.24.100,8080,6,31/12/2023 10:54:35 上午,105108316,7,10,188,7,168,0,26.85714286,62.68287531,1,0,0.7,0.483045892,1.855229038,0.161737916,6569269.75,7678565.32,1.50E+07,27,9.01E+07,1.50E+07,1.90E+07,4.50E+07,200,1.05E+08,1.17E+07,6591402.448,1.50E+07,48747,0,0,0,0,196,212,0.066597965,0.095139951,0,168,10.83333333,39.49571831,1559.911765,0,2,0,2,16,0,0,0,1,11.47058824,26.85714286,0.7,0,0,0,0,0,0,1,26,1,1,64240,8211,2,20,28054.25,51439.3975,105213,2212,1.50E+07,18107.57345,1.50E+07,1.50E+07,Slowloris
10.102.24.164-10.102.24.100-39538-8080-6,10.102.24.164,39538,10.102.24.100,8080,6,31/12/2023 10:54:35 上午,105277248,10,10,188,7,168,0,18.8,52.79898989,1,0,0.7,0.483045892,1.852252065,0.189974571,5540907.789,7423731.08,1.50E+07,0,1.05E+08,1.17E+07,9974117.386,3.00E+07,0,1.05E+08,1.17E+07,6558956.96,1.50E+07,50095,0,0,0,0,292,212,0.094987285,0.094987285,0,168,9.285714286,36.6198619,1341.014286,0,2,0,2,19,0,0,0,1,9.75,18.8,0.7,0,0,0,0,0,0,1,26,1,1,64240,1025,2,20,44298.33333,104441.8446,257487,958,1.50E+07,18885.67782,1.50E+07,1.50E+07,Slowloris
10.102.24.164-10.102.24.100-39596-8080-6,10.102.24.164,39596,10.102.24.100,8080,6,31/12/2023 10:54:35 上午,105113556,9,10,189,7,168,0,21,55.56077753,1,0,0.7,0.483045892,1.864650074,0.180756895,5839642,7520562.178,1.50E+07,43,1.05E+08,1.31E+07,1.25E+07,3.00E+07,208,1.05E+08,1.17E+07,6594906.454,1.50E+07,43698,0,0,0,0,260,212,0.085621687,0.095135208,0,168,9.8,37.52276502,1407.957895,0,2,0,2,18,0,0,0,1,10.31578947,21,0.7,0,0,0,0,0,0,1,27,1,1,64240,8211,2,20,20365.6,41053.46081,93796,1339,1.50E+07,19018.92344,1.50E+07,1.50E+07,Slowloris
10.102.24.164-10.102.24.100-39616-8080-6,10.102.24.164,39616,10.102.24.100,8080,6,31/12/2023 10:54:35 上午,105110928,10,10,188,7,168,0,18.8,52.79898989,1,0,0.7,0.483045892,1.855182936,0.190275173,5532154.105,7430326.58,1.50E+07,22,1.05E+08,1.17E+07,9999291.296,3.00E+07,197,1.05E+08,1.17E+07,6595480.827,1.50E+07,41058,0,0,0,0,292,212,0.095137586,0.095137586,0,168,9.285714286,36.6198619,1341.014286,0,2,0,2,19,0,0,0,1,9.75,18.8,0.7,0,0,0,0,0,0,1,26,1,1,64240,8211,2,20,16871.16667,36403.51076,91173,1424,1.50E+07,18710.58824,1.50E+07,1.50E+07,Slowloris
10.102.24.164-10.102.24.100-39612-8080-6,10.102.24.164,39612,10.102.24.100,8080,6,31/12/2023 10:54:35 上午,105112588,9,10,189,7,168,0,21,55.56077753,1,0,0.7,0.483045892,1.864667246,0.18075856,5839588.222,7520545.891,1.50E+07,26,1.05E+08,1.31E+07,1.25E+07,3.00E+07,216,1.05E+08,1.17E+07,6595115.278,1.50E+07,42749,0,0,0,0,260,212,0.085622476,0.095136084,0,168,9.8,37.52276502,1407.957895,0,2,0,2,18,0,0,0,1,10.31578947,21,0.7,0,0,0,0,0,0,1,27,1,1,64240,8211,2,20,20276,40564.94435,92833,1592,1.50E+07,18859.64635,1.50E+07,1.50E+07,Slowloris
10.102.24.100-10.102.24.164-8080-52934-6,10.102.24.100,8080,10.102.24.164,52934,6,31/12/2023 10:56:05 上午,30020823,3,0,2,0,1,0,0.666666667,0.577350269,0,0,0,0,0.066620425,0.099930638,1.50E+07,6180.820374,1.50E+07,1.50E+07,3.00E+07,1.50E+07,6180.820374,1.50E+07,1.50E+07,0,0,0,0,0,0,0,0,0,60,0,0.099930638,0,0,1,0.75,0.5,0.25,0,0,1,0,3,0,0,0,0,1,0.666666667,0,0,0,0,0,0,0,1,1,0,0,8211,0,1,20,0,0,0,0,1.50E+07,6180.820374,1.50E+07,1.50E+07,Benign
10.102.24.100-10.102.24.164-8080-53012-6,10.102.24.100,8080,10.102.24.164,53012,6,31/12/2023 10:56:05 上午,30020868,3,0,2,0,1,0,0.666666667,0.577350269,0,0,0,0,0.066620326,0.099930488,1.50E+07,6171.627986,1.50E+07,1.50E+07,3.00E+07,1.50E+07,6171.627986,1.50E+07,1.50E+07,0,0,0,0,0,0,0,0,0,60,0,0.099930488,0,0,1,0.75,0.5,0.25,0,0,1,0,3,0,0,0,0,1,0.666666667,0,0,0,0,0,0,0,1,1,0,0,8211,0,1,20,0,0,0,0,1.50E+07,6171.627986,1.50E+07,1.50E+07,Benign
10.102.24.164-10.102.24.100-39696-8080-6,10.102.24.164,39696,10.102.24.100,8080,6,31/12/2023 10:54:35 上午,105119419,7,10,186,7,168,0,26.57142857,62.72388472,1,0,0.7,0.483045892,1.836007104,0.161720833,6569963.688,7680705.189,1.50E+07,23,6.01E+07,1.00E+07,1.22E+07,3.00E+07,200,1.05E+08,1.17E+07,6593931.133,1.50E+07,48760,0,0,0,0,196,212,0.066590931,0.095129902,0,168,10.72222222,39.47121893,1557.977124,0,2,0,2,16,0,0,0,1,11.35294118,26.57142857,0.7,0,0,0,0,0,0,1,26,1,1,64240,8211,2,20,25504.25,48842.05551,98767,965,1.50E+07,19894.57855,1.50E+07,1.50E+07,Slowloris
10.102.24.100-10.102.24.164-8080-35736-6,10.102.24.100,8080,10.102.24.164,35736,6,31/12/2023 10:56:05 上午,30020882,3,0,2,0,1,0,0.666666667,0.577350269,0,0,0,0,0.066620295,0.099930442,1.50E+07,6141.929501,1.50E+07,1.50E+07,3.00E+07,1.50E+07,6141.929501,1.50E+07,1.50E+07,0,0,0,0,0,0,0,0,0,60,0,0.099930442,0,0,1,0.75,0.5,0.25,0,0,1,0,3,0,0,0,0,1,0.666666667,0,0,0,0,0,0,0,1,1,0,0,1025,0,1,20,0,0,0,0,1.50E+07,6141.929501,1.50E+07,1.50E+07,Benign
10.102.24.164-10.102.24.100-39694-8080-6,10.102.24.164,39694,10.102.24.100,8080,6,31/12/2023 10:54:35 上午,105120227,5,10,188,7,168,0,37.6,73.40844638,1,0,0.7,0.483045892,1.855018825,0.142693756,7508587.643,7777155.612,1.50E+07,22,7.51E+07,1.88E+07,3.75E+07,7.50E+07,199,1.05E+08,1.17E+07,6593740.882,1.50E+07,48750,0,0,0,0,132,212,0.047564585,0.095129171,0,168,12.1875,41.83653706,1750.295833,0,2,0,2,14,0,0,0,2,13,37.6,0.7,0,0,0,0,0,0,0,26,1,1,64240,8211,2,20,50262,69798.51037,99617,907,1.50E+07,20007.86075,1.50E+07,1.50E+07,Slowloris
