Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.102.9.194-10.102.9.193-60740-8080-6,10.102.9.194,60740,10.102.9.193,8080,6,14/01/2024 06:16:31 下午,116923774,19,18,276,7,168,0,14.52631579,37.71437748,1,0,0.388888889,0.501631326,2.420380307,0.316445482,3247882.611,6108429.763,1.50E+07,0,1.17E+08,6492954.111,7435682.333,1.50E+07,0,1.17E+08,6877867.824,7427095.297,1.50E+07,46086,0,0,0,0,484,372,0.162499031,0.153946451,0,168,7.447368421,27.26813542,743.5512091,0,2,0,10,36,0,0,0,0,7.648648649,14.52631579,0.388888889,0,0,0,0,0,0,2,34,2,0,64240,8211,10,20,137600.375,44198.34143,172085,44521,1.45E+07,1417899.987,1.50E+07,1.09E+07,Sloworis
10.102.9.194-10.102.9.193-33338-8080-6,10.102.9.194,33338,10.102.9.193,8080,6,14/01/2024 06:16:31 下午,116773731,19,18,276,7,168,0,14.52631579,37.71437748,1,0,0.388888889,0.501631326,2.423490263,0.316852084,3243714.75,6104056.631,1.50E+07,19,1.17E+08,6484705.111,7430348.048,1.50E+07,202,1.17E+08,6869041.882,7423560.2,1.50E+07,45950,0,0,0,0,484,372,0.162707827,0.154144257,0,168,7.447368421,27.26813542,743.5512091,0,2,0,10,36,0,0,0,0,7.648648649,14.52631579,0.388888889,0,0,0,0,0,0,2,34,2,0,64240,8211,10,20,137735.375,44945.46722,170673,42585,1.44E+07,1472019.465,1.50E+07,1.08E+07,Sloworis
10.102.9.194-10.102.9.193-33060-8080-6,10.102.9.194,33060,10.102.9.193,8080,6,14/01/2024 06:16:31 下午,116816376,19,18,277,7,168,0,14.57894737,37.70840724,1,0,0.388888889,0.501631326,2.431165987,0.316736414,3244899.333,6106745.271,1.50E+07,32,1.17E+08,6487056.778,7431581.228,1.50E+07,275,1.17E+08,6871549.647,7427138.004,1.50E+07,45664,0,0,0,0,484,372,0.162648429,0.154087985,0,168,7.473684211,27.27114785,743.715505,0,2,0,10,36,0,0,0,0,7.675675676,14.57894737,0.388888889,0,0,0,0,0,0,2,34,2,0,64240,1025,10,20,135537.125,43991.83821,171015,43080,1.44E+07,1456727.991,1.50E+07,1.08E+07,Sloworis
10.102.9.194-10.102.9.193-35538-8080-6,10.102.9.194,35538,10.102.9.193,8080,6,14/01/2024 06:16:32 下午,116414766,19,18,273,7,168,0,14.36842105,37.71856384,1,0,0.388888889,0.501631326,2.405193169,0.317829097,3233743.5,6093059.217,1.50E+07,21,1.16E+08,6464947.222,7417776.053,1.50E+07,207,1.16E+08,6847926.176,7415542.756,1.50E+07,46267,0,0,0,0,484,372,0.163209536,0.154619561,0,168,7.368421053,27.25001468,742.5633001,0,2,0,10,36,0,0,0,0,7.567567568,14.36842105,0.388888889,0,0,0,0,0,0,2,34,2,0,64240,8211,10,20,134808.5,40193.43711,170783,53667,1.44E+07,1595729.02,1.50E+07,1.04E+07,Sloworis
10.102.9.194-10.102.9.193-34050-8080-6,10.102.9.194,34050,10.102.9.193,8080,6,14/01/2024 06:16:32 下午,116663285,19,18,275,7,168,0,14.47368421,37.6922751,1,0,0.388888889,0.501631326,2.417212922,0.31715205,3240646.806,6102486.397,1.50E+07,23,1.17E+08,6478618.833,7427276.962,1.50E+07,200,1.17E+08,6862544.824,7423921.004,1.50E+07,45672,0,0,0,0,484,372,0.162861864,0.154290186,0,168,7.421052632,27.24625596,742.3584637,0,2,0,10,36,0,0,0,0,7.621621622,14.47368421,0.388888889,0,0,0,0,0,0,2,34,2,0,64240,8211,10,20,133412,43285.59184,170815,41323,1.44E+07,1510803.088,1.50E+07,1.07E+07,Sloworis
10.102.9.194-10.102.9.193-34720-8080-6,10.102.9.194,34720,10.102.9.193,8080,6,14/01/2024 06:16:32 下午,116564834,19,18,273,7,168,0,14.36842105,37.71709092,1,0,0.388888889,0.501631326,2.402096674,0.317419918,3237912.056,6097550.567,1.50E+07,21,1.17E+08,6473217.556,7423217.377,1.50E+07,213,1.17E+08,6856753.706,7417929.69,1.50E+07,44366,0,0,0,0,484,372,0.162999417,0.1544205,0,168,7.368421053,27.24902285,742.5092461,0,2,0,10,36,0,0,0,0,7.567567568,14.36842105,0.388888889,0,0,0,0,0,0,2,34,2,0,64240,8211,10,20,135900.125,46597.93857,169753,40141,1.44E+07,1541736.41,1.50E+07,1.06E+07,Sloworis
10.102.9.194-10.102.9.193-33762-8080-6,10.102.9.194,33762,10.102.9.193,8080,6,14/01/2024 06:16:32 下午,116705277,19,18,275,7,168,0,14.47368421,37.70553809,1,0,0.388888889,0.501631326,2.416343179,0.317037935,3241813.25,6103078.45,1.50E+07,0,1.17E+08,6480933.278,7429027.321,1.50E+07,0,1.17E+08,6865015,7423784.334,1.50E+07,45962,0,0,0,0,484,372,0.162803264,0.154234671,0,168,7.421052632,27.25518208,742.8449502,0,2,0,10,36,0,0,0,0,7.621621622,14.47368421,0.388888889,0,0,0,0,0,0,2,34,2,0,64240,8211,10,20,134875.5,44901.05406,170471,41814,1.44E+07,1494088.23,1.50E+07,1.07E+07,Sloworis
10.102.9.194-10.102.9.193-33488-8080-6,10.102.9.194,33488,10.102.9.193,8080,6,14/01/2024 06:16:31 下午,116751602,19,18,275,7,168,0,14.47368421,37.70553809,1,0,0.388888889,0.501631326,2.415384416,0.31691214,3243100.056,6103637.347,1.50E+07,0,1.17E+08,6483476.722,7429785.376,1.50E+07,0,1.17E+08,6867738.824,7423449.038,1.50E+07,46058,0,0,0,0,484,372,0.162738666,0.154173473,0,168,7.421052632,27.25518208,742.8449502,0,2,0,10,36,0,0,0,0,7.621621622,14.47368421,0.388888889,0,0,0,0,0,0,2,34,2,0,64240,1025,10,20,136835.625,45921.27872,170621,42301,1.44E+07,1477305.364,1.50E+07,1.08E+07,Sloworis
10.102.9.194-10.102.9.193-33974-8080-6,10.102.9.194,33974,10.102.9.193,8080,6,14/01/2024 06:16:32 下午,116685581,19,18,273,7,168,0,14.36842105,37.73328994,1,0,0.388888889,0.501631326,2.399610968,0.317091449,3241266.139,6103977.125,1.50E+07,88,1.17E+08,6479859.889,7427191.942,1.50E+07,277,1.17E+08,6863852.529,7425912.055,1.50E+07,46003,0,0,0,0,484,372,0.162830744,0.154260705,0,168,7.368421053,27.25993105,743.1038407,0,2,0,10,36,0,0,0,0,7.567567568,14.36842105,0.388888889,0,0,0,0,0,0,2,34,2,0,64240,1025,10,20,132407,41739.69797,170786,41262,1.44E+07,1506267.484,1.50E+07,1.07E+07,Sloworis
10.102.9.194-10.102.9.193-33712-8080-6,10.102.9.194,33712,10.102.9.193,8080,6,14/01/2024 06:16:32 下午,116708167,19,18,276,7,168,0,14.52631579,37.699644,1,0,0.388888889,0.501631326,2.424851724,0.317030084,3241893.528,6102363.427,1.50E+07,0,1.17E+08,6481082.722,7427828.033,1.50E+07,0,1.17E+08,6865184.941,7422406.544,1.50E+07,45905,0,0,0,0,484,372,0.162799232,0.154230852,0,168,7.447368421,27.25822204,743.0106686,0,2,0,10,36,0,0,0,0,7.648648649,14.52631579,0.388888889,0,0,0,0,0,0,2,34,2,0,64240,8211,10,20,136451.25,44860.0136,170669,41739,1.44E+07,1493597.786,1.50E+07,1.07E+07,Sloworis
