Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.102.24.164-10.102.24.100-36162-8080-6,10.102.24.164,36162,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,7818,7,9,391,7729,391,0,55.85714286,147.7841089,1460,0,858.7777778,687.4092263,1038628.805,2046.559222,521.2,1246.190836,4716,0,7791,1298.5,1848.906785,4770,0,7764,970.5,2069.618598,5823,0,0,0,0,0,160,192,895.3696598,1151.189563,0,1460,477.6470588,646.7288788,418258.2426,2,2,0,3,15,0,0,0,1,507.5,55.85714286,858.7777778,0,0,0,8120,7,30641509,0,0,0,0,64240,1025,1,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.164-10.102.24.100-36146-8080-6,10.102.24.164,36146,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,982,2,0,0,0,0,0,0,0,0,0,0,0,0,2036.659878,982,0,982,982,982,982,0,982,982,0,0,0,0,0,0,0,0,0,40,0,2036.659878,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.164-10.102.24.100-36162-8080-6,10.102.24.164,36162,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.164-10.102.24.100-36216-8080-6,10.102.24.164,36216,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,4062,7,8,318,7729,318,0,45.42857143,120.1927024,1460,0,966.125,649.2374511,1981043.821,3692.762186,290.1428571,645.1984617,2174,0,4003,667.1666667,1125.019896,2704,0,4029,575.5714286,983.8590443,2233,0,0,0,0,0,160,172,1723.28902,1969.473166,0,1460,502.9375,656.8475692,431448.7292,2,2,0,3,14,0,0,0,1,536.4666667,45.42857143,966.125,0,0,0,8047,7,15183018,0,0,0,0,64240,1025,1,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.164-10.102.24.100-36210-8080-6,10.102.24.164,36210,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,5086,5,9,334,7729,334,0,66.8,149.3693409,1460,0,858.7777778,687.4092263,1585332.285,2752.654345,391.2307692,804.5763019,2231,0,5004,1251,1298.974467,2442,0,5017,627.125,1158.234918,2759,0,0,0,0,0,120,192,983.0908376,1769.563508,0,1460,537.5333333,665.2158475,442512.1238,2,2,0,3,13,0,0,0,1,575.9285714,66.8,858.7777778,0,0,0,8063,7,27803448,0,0,0,0,64240,1025,1,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.164-10.102.24.100-36210-8080-6,10.102.24.164,36210,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.164-10.102.24.100-36216-8080-6,10.102.24.164,36216,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.164-10.102.24.100-36174-8080-6,10.102.24.164,36174,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,7317,8,7,419,7729,419,0,52.375,148.1388707,1460,0,1104.142857,560.3309821,1113571.136,2050.0205,522.6428571,1030.787795,3372,0,7317,1045.285714,1381.432917,3408,0,3913,652.1666667,1586.234588,3890,0,0,0,0,0,180,152,1093.344267,956.6762334,0,1460,509.25,655.4355804,429595.8,1,2,1,3,13,0,0,0,0,543.2,52.375,1104.142857,0,0,0,8148,7,29204301,0,0,0,0,64240,1024,1,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.164-10.102.24.100-36174-8080-6,10.102.24.164,36174,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.164-10.102.24.100-36208-8080-6,10.102.24.164,36208,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,6209,6,7,379,7729,379,0,63.16666667,154.7261021,1460,0,1104.142857,560.3309821,1305846.352,2093.734901,517.4166667,1093.065452,3336,0,6209,1241.8,1654.457373,3647,0,2825,470.8333333,1142.557555,2803,0,0,0,0,0,140,152,966.3391851,1127.395716,0,1460,579.1428571,671.7197054,451207.3626,1,2,1,3,11,0,0,0,1,623.6923077,63.16666667,1104.142857,0,0,0,8108,7,26070739,0,0,0,0,64240,1025,1,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.164-10.102.24.100-36208-8080-6,10.102.24.164,36208,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,58,1,1,0,0,0,0,0,0,0,0,0,0,0,34482.75862,58,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,17241.37931,17241.37931,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,0,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.164-10.102.24.100-36210-8080-6,10.102.24.164,36210,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.164-10.102.24.100-36208-8080-6,10.102.24.164,36208,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.164-10.102.24.100-36168-8080-6,10.102.24.164,36168,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,9965,6,7,389,7729,389,0,64.83333333,158.808585,1460,0,1104.142857,560.3309821,814651.2795,1304.565981,830.4166667,1630.53474,4691,0,9965,1993,2224.608505,4745,0,6193,1032.166667,2518.49641,6173,0,0,0,0,0,140,152,602.1073758,702.4586051,0,1460,579.8571429,671.4957881,450906.5934,0,2,1,3,12,0,0,0,1,624.4615385,64.83333333,1104.142857,0,0,0,8118,7,37238532,0,0,0,0,64240,1025,1,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.164-10.102.24.100-36168-8080-6,10.102.24.164,36168,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.164-10.102.24.100-36168-8080-6,10.102.24.164,36168,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.164-10.102.24.100-36146-8080-6,10.102.24.164,36146,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,2516,2,0,0,0,0,0,0,0,0,0,0,0,0,794.9125596,2516,0,2516,2516,2516,2516,0,2516,2516,0,0,0,0,0,0,0,0,0,40,0,794.9125596,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.164-10.102.24.100-36162-8080-6,10.102.24.164,36162,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,3506,2,0,0,0,0,0,0,0,0,0,0,0,0,570.450656,3506,0,3506,3506,3506,3506,0,3506,3506,0,0,0,0,0,0,0,0,0,40,0,570.450656,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.164-10.102.24.100-36194-8080-6,10.102.24.164,36194,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,8510,8,7,336,7729,336,0,42,118.7939392,1460,0,1104.142857,560.3309821,947708.5781,1762.632197,607.8571429,1273.252278,4331,0,8510,1215.714286,1804.027412,4733,0,4153,692.1666667,1679.340396,4120,0,0,0,0,0,180,152,940.0705053,822.5616921,0,1460,504.0625,656.5250408,431025.1292,0,2,1,3,14,0,0,0,0,537.6666667,42,1104.142857,0,0,0,8065,7,20062189,0,0,0,0,64240,1025,1,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.164-10.102.24.100-36194-8080-6,10.102.24.164,36194,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.164-10.102.24.100-36184-8080-6,10.102.24.164,36184,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,8955,6,7,320,7729,320,0,53.33333333,130.6394529,1460,0,1104.142857,560.3309821,898827.4707,1451.702959,746.25,1411.186163,4472,0,8955,1791,2068.182656,4965,0,4460,743.3333333,1801.748891,4421,0,0,0,0,0,140,152,670.0167504,781.6862088,0,1460,574.9285714,673.255291,453272.6868,1,2,1,3,11,0,0,0,1,619.1538462,53.33333333,1104.142857,0,0,0,8049,7,16326572,0,0,0,0,64240,1025,1,20,0,0,0,0,0,0,0,0,Hulk
10.102.24.164-10.102.24.100-36184-8080-6,10.102.24.164,36184,10.102.24.100,8080,6,30/12/2023 03:46:48 下午,27,1,1,0,0,0,0,0,0,0,0,0,0,0,74074.07407,27,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,37037.03704,37037.03704,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,0,20,0,0,0,0,0,0,0,0,Hulk
