Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.102.24.164-10.102.24.100-46158-8080-6,10.102.24.164,46158,10.102.24.100,8080,6,30/12/2023 08:03:37 下午,1286,2,0,0,0,0,0,0,0,0,0,0,0,0,1555.209953,1286,0,1286,1286,1286,1286,0,1286,1286,0,0,0,0,0,0,0,0,0,40,0,1555.209953,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46172-8080-6,10.102.24.164,46172,10.102.24.100,8080,6,30/12/2023 08:03:37 下午,429904,551,291,800016,103,1460,0,1451.934664,107.186275,103,0,0.35395189,6.037966932,1861157.375,1958.576799,511.1819263,1046.976066,9711,0,420194,763.9890909,1156.48623,9739,0,429876,1482.331034,1507.382514,11628,17,0,0,0,0,11040,6220,1281.681492,676.8953069,0,1460,949.1328588,696.5142522,485132.1035,2,2,0,204,841,0,0,0,0,950.260095,1451.934664,0.35395189,0,0,0,800119,550,1912202,0,0,0,0,64240,1026,549,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46172-8080-6,10.102.24.164,46172,10.102.24.100,8080,6,30/12/2023 08:03:38 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46182-8080-6,10.102.24.164,46182,10.102.24.100,8080,6,30/12/2023 08:03:37 下午,463500,551,300,800016,103,1460,0,1451.934664,107.186275,103,0,0.343333333,5.946707773,1726254.585,1836.030205,545.2941176,1050.828062,9050,0,454425,826.2272727,1159.278476,7107,0,463450,1550,1475.630356,10494,4,0,0,0,0,11040,6632,1188.781014,647.2491909,0,1460,939.1068075,699.5913406,489428.0438,2,2,0,212,850,0,0,0,0,940.2103408,1451.934664,0.343333333,0,0,0,800119,550,1766458,0,0,0,0,64240,1021,549,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46182-8080-6,10.102.24.164,46182,10.102.24.100,8080,6,30/12/2023 08:03:38 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46170-8080-6,10.102.24.164,46170,10.102.24.100,8080,6,30/12/2023 08:03:37 下午,554594,551,298,800016,103,1460,0,1451.934664,107.186275,103,0,0.345637584,5.966629798,1442711.245,1530.849594,654.0023585,1181.402617,10943,0,543627,988.4127273,1275.295214,9188,0,554548,1867.164983,1485.604451,10943,16,0,0,0,0,11040,6580,993.5195837,537.3300108,0,1460,941.3164706,698.9267154,488498.5534,2,2,0,252,848,0,0,0,0,942.4252061,1451.934664,0.345637584,0,0,0,800119,550,1467058,0,0,0,0,64240,1021,549,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46170-8080-6,10.102.24.164,46170,10.102.24.100,8080,6,30/12/2023 08:03:38 下午,1790,2,0,0,0,0,0,0,0,0,0,0,0,0,1117.318436,1790,0,1790,1790,1790,1790,0,1790,1790,0,0,0,0,0,0,0,0,0,40,0,1117.318436,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46186-8080-6,10.102.24.164,46186,10.102.24.100,8080,6,30/12/2023 08:03:37 下午,466916,551,291,800016,103,1460,0,1451.934664,107.186275,103,0,0.35395189,6.037966932,1713625.149,1803.322225,555.1914388,1100.070037,12744,0,454118,825.6690909,1163.348472,9486,0,466872,1609.903448,1495.056943,12744,8,0,0,0,0,11040,6272,1180.083784,623.2384412,0,1460,949.1328588,696.5142522,485132.1035,2,2,0,231,841,0,0,0,0,950.260095,1451.934664,0.35395189,0,0,0,800119,550,1733070,0,0,0,0,64240,1026,549,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46186-8080-6,10.102.24.164,46186,10.102.24.100,8080,6,30/12/2023 08:03:38 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46190-8080-6,10.102.24.164,46190,10.102.24.100,8080,6,30/12/2023 08:03:38 下午,578506,551,304,800016,103,1460,0,1451.934664,107.186275,103,0,0.338815789,5.907455147,1383078.136,1477.944913,677.4074941,1170.807471,7343,0,567511,1031.838182,1290.480403,6132,0,578459,1909.105611,1426.670842,7343,4,0,0,0,0,11040,6888,952.4533886,525.4915247,0,1460,934.7184579,700.888715,491244.9908,2,2,0,220,854,0,0,0,0,935.8116959,1451.934664,0.338815789,0,0,0,800119,550,1390558,0,0,0,0,64240,1026,549,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46190-8080-6,10.102.24.164,46190,10.102.24.100,8080,6,30/12/2023 08:03:38 下午,4671,2,0,0,0,0,0,0,0,0,0,0,0,0,428.1738386,4671,0,4671,4671,4671,4671,0,4671,4671,0,0,0,0,0,0,0,0,0,40,0,428.1738386,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46206-8080-6,10.102.24.164,46206,10.102.24.100,8080,6,30/12/2023 08:03:38 下午,308243,551,290,800016,103,1460,0,1451.934664,107.186275,103,0,0.355172414,6.048368261,2595741.023,2728.366905,366.9559524,835.1520166,10935,0,297278,540.5054545,875.5588977,6503,0,308175,1066.349481,1238.554533,10935,18,0,0,0,0,11040,6492,1787.550731,940.8161743,0,1460,950.260095,696.158397,484636.5137,2,2,0,157,840,0,0,0,0,951.3900119,1451.934664,0.355172414,0,0,0,800119,550,2615930,0,0,0,0,64240,1021,549,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46206-8080-6,10.102.24.164,46206,10.102.24.100,8080,6,30/12/2023 08:03:38 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46196-8080-6,10.102.24.164,46196,10.102.24.100,8080,6,30/12/2023 08:03:38 下午,558636,551,306,800016,103,1460,0,1451.934664,107.186275,103,0,0.336601307,5.88811809,1432272.535,1534.093757,652.6121495,1153.186487,10317,0,548282,996.8763636,1247.556596,8796,0,558581,1831.413115,1467.967123,10317,3,0,0,0,0,11040,6888,986.3309919,547.762765,0,1460,932.539627,701.5217591,492132.7785,2,2,0,242,856,0,0,0,0,933.6277713,1451.934664,0.336601307,0,0,0,800119,550,1447977,0,0,0,0,64240,1026,549,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46196-8080-6,10.102.24.164,46196,10.102.24.100,8080,6,30/12/2023 08:03:38 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46200-8080-6,10.102.24.164,46200,10.102.24.100,8080,6,30/12/2023 08:03:38 下午,515448,551,285,800016,103,1460,0,1451.934664,107.186275,103,0,0.361403509,6.101193441,1552278.794,1621.890084,617.302994,1076.041221,10875,0,504545,917.3545455,1134.327112,6441,0,515402,1814.795775,1321.089344,10875,4,0,0,0,0,11040,5920,1068.97301,552.9170741,0,1460,955.9366786,694.3357344,482102.112,2,2,0,257,835,0,0,0,0,957.0801435,1451.934664,0.361403509,0,0,0,800119,550,1563450,0,0,0,0,64240,1021,549,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46200-8080-6,10.102.24.164,46200,10.102.24.100,8080,6,30/12/2023 08:03:38 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-46212-8080-6,10.102.24.164,46212,10.102.24.100,8080,6,30/12/2023 08:03:38 下午,555571,551,297,800016,103,1460,0,1451.934664,107.186275,103,0,0.346801347,5.976666188,1440174.163,1526.357567,655.9279811,1189.79176,10154,0,545391,991.62,1298.088141,8153,0,555538,1876.817568,1555.531246,10154,17,0,0,0,0,11040,6632,991.7724287,534.5851385,0,1460,942.4252061,698.5903525,488028.4805,2,2,0,262,847,0,0,0,0,943.5365566,1451.934664,0.346801347,0,0,0,800119,550,1457000,0,0,0,0,64240,1026,549,20,0,0,0,0,0,0,0,0,TCP Flood
