Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.102.24.164-10.102.24.100-42774-8080-6,10.102.24.164,42774,10.102.24.100,8080,6,30/12/2023 08:35:12 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-42792-8080-6,10.102.24.164,42792,10.102.24.100,8080,6,30/12/2023 08:35:11 下午,863580,551,290,800016,103,1460,0,1451.934664,107.186275,103,0,0.355172414,6.048368261,926514.0462,973.8530304,1028.071429,2157.449216,26174,0,852875,1550.681818,2476.551809,26206,0,863548,2988.055363,3230.615623,35395,25,0,0,0,0,11040,6256,638.0416406,335.8113898,0,1460,950.260095,696.158397,484636.5137,2,2,0,257,840,0,0,0,0,951.3900119,1451.934664,0.355172414,0,0,0,800119,550,966144,0,0,0,0,64240,1021,549,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-42814-8080-6,10.102.24.164,42814,10.102.24.100,8080,6,30/12/2023 08:35:11 下午,785170,551,286,800016,103,1460,0,1451.934664,107.186275,103,0,0.36013986,6.090517679,1019039.189,1066.011182,939.1985646,2465.029113,35932,0,775244,1409.534545,2905.095574,35941,0,785126,2754.82807,3705.209522,36436,19,0,0,0,0,11040,5960,701.7588548,364.2523275,0,1460,954.7959427,694.7061214,482616.5951,2,2,0,268,836,0,0,0,0,955.9366786,1451.934664,0.36013986,0,0,0,800119,550,1068099,0,0,0,0,64240,1021,549,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-42792-8080-6,10.102.24.164,42792,10.102.24.100,8080,6,30/12/2023 08:35:12 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-42786-8080-6,10.102.24.164,42786,10.102.24.100,8080,6,30/12/2023 08:35:11 下午,916553,551,295,800016,103,1460,0,1451.934664,107.186275,103,0,0.349152542,5.99689185,872965.3386,923.0235458,1084.678107,2442.175074,24533,0,904519,1644.58,2833.753945,24539,0,916508,3117.37415,3448.616198,24541,18,0,0,0,0,11040,6392,601.1654536,321.8580922,0,1460,944.6505313,697.9094302,487077.5728,2,2,0,257,845,0,0,0,0,945.7671395,1451.934664,0.349152542,0,0,0,800119,550,895542,0,0,0,0,64240,1026,549,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-42814-8080-6,10.102.24.164,42814,10.102.24.100,8080,6,30/12/2023 08:35:12 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-42820-8080-6,10.102.24.164,42820,10.102.24.100,8080,6,30/12/2023 08:35:11 下午,663783,551,288,800016,103,1460,0,1451.934664,107.186275,103,0,0.357638889,6.069333205,1205392.425,1263.967291,792.1038186,1677.517286,25429,0,649372,1180.676364,1870.289175,25558,0,663654,2312.383275,2339.307632,25912,4,0,0,0,0,11040,6072,830.0905567,433.8767338,0,1460,952.522619,695.4380717,483634.1115,2,2,0,262,838,0,0,0,0,953.6579261,1451.934664,0.357638889,0,0,0,800119,550,1254163,0,0,0,0,64240,1021,549,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-42786-8080-6,10.102.24.164,42786,10.102.24.100,8080,6,30/12/2023 08:35:12 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-42820-8080-6,10.102.24.164,42820,10.102.24.100,8080,6,30/12/2023 08:35:12 下午,0,2,0,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,TCP Flood
10.102.24.164-10.102.24.100-42832-8080-6,10.102.24.164,42832,10.102.24.100,8080,6,30/12/2023 08:35:11 下午,671195,551,278,800016,103,1460,0,1451.934664,107.186275,103,0,0.370503597,6.177529482,1192081.288,1235.110512,810.6219807,1892.49471,26212,0,662144,1203.898182,2191.502882,26258,0,671149,2422.920578,2861.264387,26674,16,0,0,0,0,11040,5572,820.9238746,414.1866373,0,1460,963.9987952,691.6586531,478391.6924,2,2,0,269,828,0,0,0,0,965.1616405,1451.934664,0.370503597,0,0,0,800119,550,1241094,0,0,0,0,64240,1021,549,20,0,0,0,0,0,0,0,0,TCP Flood
